Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Canberra,7,27,1995,40.5
Australia/South Pacific,Australia,,Canberra,8,23,1996,40.5
Australia/South Pacific,Australia,,Canberra,6,16,1997,40.5
Australia/South Pacific,Australia,,Canberra,6,12,1999,40.5
Australia/South Pacific,Australia,,Canberra,6,24,1995,40.6
Australia/South Pacific,Australia,,Canberra,7,7,1996,40.6
Australia/South Pacific,Australia,,Canberra,8,14,1999,40.6
Australia/South Pacific,Australia,,Canberra,8,10,1996,40.7
Australia/South Pacific,Australia,,Canberra,8,15,1999,40.7
Australia/South Pacific,Australia,,Sydney,7,9,1998,40.7
Australia/South Pacific,Australia,,Canberra,7,24,1995,40.8
Australia/South Pacific,Australia,,Canberra,5,29,1996,40.8
Australia/South Pacific,Australia,,Canberra,8,7,1996,40.8
Australia/South Pacific,Australia,,Canberra,8,4,1995,40.9
Australia/South Pacific,Australia,,Canberra,6,12,1996,40.9
Australia/South Pacific,Australia,,Sydney,8,4,1997,40.9
Australia/South Pacific,Australia,,Canberra,7,26,1995,41
Australia/South Pacific,Australia,,Canberra,7,29,1995,41
Australia/South Pacific,Australia,,Canberra,7,4,1996,41
Australia/South Pacific,Australia,,Canberra,5,26,1998,41
Australia/South Pacific,Australia,,Canberra,7,7,1998,41
Australia/South Pacific,Australia,,Sydney,7,9,1997,41
Australia/South Pacific,Australia,,Canberra,6,20,1995,41.1
Australia/South Pacific,Australia,,Canberra,9,7,1995,41.1
Australia/South Pacific,Australia,,Canberra,5,21,1996,41.1
Australia/South Pacific,Australia,,Canberra,7,1,1997,41.1
Australia/South Pacific,Australia,,Canberra,8,28,1997,41.1
Australia/South Pacific,Australia,,Canberra,6,24,1998,41.1
Australia/South Pacific,Australia,,Canberra,6,28,1998,41.1
Australia/South Pacific,Australia,,Canberra,6,11,1996,41.2
Australia/South Pacific,Australia,,Sydney,8,2,1995,41.2
Australia/South Pacific,Australia,,Sydney,7,10,1997,41.2
Australia/South Pacific,Australia,,Canberra,8,18,1996,41.3
Australia/South Pacific,Australia,,Canberra,6,30,1997,41.3
Australia/South Pacific,Australia,,Canberra,7,28,1997,41.3
Australia/South Pacific,Australia,,Canberra,6,29,1998,41.3
Australia/South Pacific,Australia,,Canberra,7,27,1999,41.3
Australia/South Pacific,Australia,,Canberra,8,2,1995,41.4
Australia/South Pacific,Australia,,Canberra,8,6,1995,41.4
Australia/South Pacific,Australia,,Canberra,6,10,1996,41.4
Australia/South Pacific,Australia,,Canberra,7,15,1997,41.4
Australia/South Pacific,Australia,,Canberra,7,3,1998,41.4
Australia/South Pacific,Australia,,Canberra,7,6,1998,41.4
Australia/South Pacific,Australia,,Sydney,8,23,1997,41.4
Australia/South Pacific,Australia,,Canberra,7,3,1995,41.5
Australia/South Pacific,Australia,,Canberra,8,25,1997,41.5
Australia/South Pacific,Australia,,Canberra,7,22,1999,41.5
Australia/South Pacific,Australia,,Sydney,7,11,1997,41.5
